pid,year,norm_source,n_obs,n_artifacts,mean_z,share_days_depressed,ph_valid,ph_peak,ph_peak_doy,ph_base,ph_amplitude,ph_sos_doy,ph_half_decline_doy,ph_integral,ph_covered_days,dev_peak_ratio,dev_peak_shift_days,dev_sos_shift_days,dev_integral_ratio,dev_decline_shift_days
AOI-0055,2014,история полигона,38,1,-0.396901627222543,0.1784037558685446,True,0.5964655550593686,178,0.12613957784562194,0.4703259772137467,100,273.0,90.04919771881052,208,1.0914155408035051,-3,-3,0.9332706126325786,20.0
AOI-0055,2015,история полигона,46,0,-0.21267669117815513,0.14553990610328638,True,0.6067926791452695,193,0.2895894136998097,0.3172032654454598,91,243.0,94.31740842905832,213,1.1082859641436917,22,-11,0.9794915531852612,-17.0
AOI-0055,2016,история полигона,35,1,1.5293540889199975,0.0,True,0.6120055194897596,204,0.3530042741016902,0.25900124538806935,111,265.0,107.52780996248936,205,1.1202567955355867,26,10,1.129451043538289,-1.0
AOI-0055,2017,история полигона,56,2,-0.037838315906391286,0.26291079812206575,True,0.6113119012518726,180,0.2860157661520728,0.3252961350997998,100,226.0,91.87358625950768,203,1.121331137057726,2,-5,0.9547953902647941,-30.0
AOI-0055,2018,история полигона,51,0,-0.3479388898488953,0.056338028169014086,True,0.5171859337166959,156,0.221292252811328,0.29589368090536783,98,,92.91455844711632,213,0.9368748120780028,-22,-4,0.9641825217192326,
AOI-0055,2019,история полигона,51,2,0.1600439895389454,0.0,True,0.5632911020631015,162,0.29852996148394695,0.26476114057915456,104,245.0,97.93569678954444,213,1.0233035005749347,-17,0,1.0196948555755547,-2.0
AOI-0055,2020,история полигона,67,2,-0.2544703296156395,0.0,True,0.5403618329659282,157,0.31085207592701086,0.22950975703891735,114,245.0,93.87296733324331,213,0.9816219588411609,-22,22,0.9754632651896977,-52.0
AOI-0055,2021,история полигона,55,0,0.9778009804803119,0.0,True,0.5859447701337711,190,0.389651415885488,0.1962933542482831,101,271.0,102.24584337019105,203,1.070427028799822,13,-3,1.070340475854895,26.0
AOI-0055,2022,история полигона,49,1,0.7630077789234629,0.0,True,0.595645452939798,217,0.295559734771005,0.300085718168793,100,285.0,103.4487962666913,212,1.084187477779496,38,-5,1.0814542595543248,39.0
AOI-0055,2023,история полигона,68,1,0.5228618443214891,0.014084507042253521,True,0.5939649612785293,174,0.2227274728563983,0.371237488422131,91,260.0,100.56730023629157,213,1.0864237406575228,-6,-13,1.048889640929966,3.0
AOI-0055,2024,история полигона,68,2,-0.7828235428760263,0.38028169014084506,True,0.49727700239672357,123,0.1564345286384599,0.34084247375826365,92,286.0,88.52577837282976,213,0.8929916027997531,-57,-13,0.9150419507102004,39.0
AOI-0055,2025,история полигона,53,1,-0.5933100519966176,0.41784037558685444,True,0.5110565774628073,169,0.36122964087661813,0.14982693658618917,91,201.0,88.84201507703352,206,0.9244847179367509,-12,-12,0.9208050387318759,-58.0
AOI-0056,2010,история полигона,29,0,-0.5515511622597944,0.12206572769953052,True,0.6620033097665,147,0.1979667526117655,0.4640365571547345,96,172.0,77.56971844792568,213,1.0286128716284797,0,5,0.8612869230823693,-22.0
AOI-0056,2011,история полигона,40,3,-0.08228489599748431,0.323943661971831,True,0.7159016344390432,188,0.1606722521998419,0.5552293822392013,122,232.0,83.53103586230787,207,1.0847815086888344,42,31,0.9324074721686854,46.0
AOI-0056,2012,история полигона,29,5,-0.21792585330027645,0.11267605633802817,True,0.6974220082224026,105,0.190428535054906,0.5069934731674967,105,187.0,77.93844081176533,199,1.0739510757094628,-42,13,0.8726364452642517,-23.0
AOI-0056,2013,история полигона,33,0,0.3511113927521321,0.07981220657276995,True,0.625018881461953,135,0.2493479187346284,0.3756709627273246,91,168.0,90.87730860437404,213,0.9652536937477686,-13,0,1.019762823792377,-26.0
AOI-0056,2014,история полигона,41,3,0.14535428287965083,0.0,True,0.6392499044013669,149,0.17973134693488776,0.45951855746647907,96,227.0,90.96436724673039,208,0.9908583975425914,2,5,1.022157351413969,38.0
AOI-0056,2015,история полигона,47,3,-0.012434943088432487,0.0,True,0.7691022105602282,160,0.20463284396205697,0.5644693665981713,91,183.0,91.36908714529129,203,1.2026525728519528,14,0,1.025496357600355,-11.0
AOI-0056,2016,история полигона,35,4,0.7262174219738274,0.004694835680751174,True,0.7690136260034326,165,0.10629457911653822,0.6627190468868944,103,227.0,97.18468682087146,202,1.1962001332980372,19,11,1.102841307728762,24.0
AOI-0056,2017,история полигона,61,6,-0.02687935647241902,0.49295774647887325,True,0.8549566961121668,136,0.055872706788023925,0.7990839893241429,95,181.0,90.94325768371257,202,1.3553586355254406,-11,4,1.0232769003055342,-18.0
AOI-0056,2018,история полигона,58,1,0.6209026297699923,0.19248826291079812,True,0.640170096806051,181,0.2679452266199719,0.3722248701860791,114,223.0,96.1872920162174,213,0.9881789063608178,35,23,1.083272640750738,31.0
AOI-0056,2019,история полигона,58,2,-0.05978286384591929,0.22535211267605634,True,0.7594343181081737,140,0.15230860676533922,0.6071257113428346,91,169.0,90.27043183428378,213,1.1897361595684082,-8,0,1.0127827623644212,-28.0
AOI-0056,2020,история полигона,73,4,-0.25134282596154167,0.1596244131455399,True,0.6795865335632377,157,0.105020221993595,0.5745663115696428,92,214.0,87.03744926321347,213,1.056045997014724,11,0,0.9764136063329343,8.0
AOI-0056,2021,история полигона,63,5,0.49863337701378513,0.06103286384976526,True,0.6162687251902715,167,-0.043590868602319234,0.6598595937925907,100,284.0,90.55196499454382,208,0.947236320862042,21,9,1.0168680436331021,94.0
AOI-0056,2022,история полигона,56,1,0.2786156205789917,0.15492957746478872,True,0.8387522780152251,133,0.20305547365265464,0.6356968043625705,92,176.0,95.59813561888005,212,1.326409050490535,-14,1,1.0770090644751042,-23.0
AOI-0056,2023,история полигона,74,2,0.03531045826801837,0.014084507042253521,True,0.6545702839948309,170,0.13694970736726028,0.5176205766275705,91,231.0,89.12660424525461,213,1.0047869639287568,24,0,0.9983485854276826,41.0
AOI-0056,2024,история полигона,68,1,-0.5499929253619334,0.23943661971830985,True,0.5930250770411402,121,0.1686916951292887,0.42433338191185144,92,166.0,77.99227319342958,213,0.9102361222837986,-28,0,0.8691491105834943,-48.0
AOI-0056,2025,история полигона,55,0,-0.6814980187360169,0.49295774647887325,True,0.7750999060044932,118,0.07409764561880171,0.7010022603856915,91,164.0,79.26418988642055,213,1.2021916315680308,-32,0,0.8818353383362706,-33.0
AOI-0057,2025,среднее по культуре (истории полигона нет),51,4,-0.6596623226139775,0.4694835680751174,True,0.7874379837800028,116,0.1419923329588415,0.6454456508211613,95,144.0,65.31820061101536,209,1.3163480419732934,-31,4,0.7645200557981913,-51.0
AOI-0058,2010,история полигона,25,2,-0.27925392806736593,0.23943661971830985,True,0.6368772779005533,188,0.1271819410203184,0.5096953368802348,124,224.0,81.0793464213757,213,0.9663864030473241,33,33,0.8848523739242985,32.0
AOI-0058,2011,история полигона,28,2,-0.04383434551841231,0.0,True,0.6352825920305792,163,0.21647909332876641,0.4188034987018128,92,200.0,86.31367711398246,203,0.9726383874272932,8,1,0.947774284473896,4.0
AOI-0058,2012,история полигона,22,0,0.13757869584763338,0.014084507042253521,True,0.5665046927520647,147,-0.02024717144149736,0.5867518641935621,94,234.0,91.6287946715243,203,0.8613339926293517,-8,2,1.0100002377339723,40.0
AOI-0058,2013,история полигона,24,1,-0.48006957292484514,0.41784037558685444,True,0.669065634896545,183,0.17801399290545403,0.49105164199109097,91,220.0,74.73849440678634,198,1.0280779206558872,33,0,0.8141968982141564,27.0
AOI-0058,2014,история полигона,36,1,-0.3826904976735884,0.2676056338028169,True,0.7803092980757167,122,0.13720831169345343,0.6431009863822632,91,169.0,84.21068426586271,199,1.199769397764666,-32,0,0.9229609952699047,-30.0
AOI-0058,2015,история полигона,40,4,0.5749914421016166,0.107981220657277,True,0.7124576346371402,158,-0.1733721316024671,0.8858297662396073,95,,92.03003288677164,195,1.1033706616648737,3,4,1.0187708080371245,
AOI-0058,2016,история полигона,30,1,1.0464788341874882,0.0,True,0.8105905918438508,143,0.2568694614445823,0.5537211303992686,92,184.0,116.06528571267633,202,1.2699644021191676,-12,0,1.304194457372333,-17.0
AOI-0058,2017,история полигона,54,1,-0.24310468183189096,0.5211267605633803,True,0.8139748325528876,127,0.08189461229335347,0.7320802202595341,91,183.0,89.16481986723046,213,1.2665323375794058,-28,0,0.9792406800740419,-17.0
AOI-0058,2018,история полигона,54,1,0.2750376637136169,0.0,True,0.6902215678536368,151,0.19684427101174132,0.49337729684189546,91,184.0,96.86360959548155,213,1.0658157695140011,-4,0,1.0698611876449553,-13.0
AOI-0058,2019,история полигона,54,1,-0.4888419689534472,0.5821596244131455,True,0.8282192861914908,141,0.08954888763483543,0.7386703985566554,91,170.0,83.32334988720297,213,1.2910247045671353,-15,0,0.911181769583599,-32.0
AOI-0058,2020,история полигона,60,0,-0.18186815017476193,0.0,True,0.5628821107068135,158,0.21735483095194233,0.3455272797548712,92,207.0,84.57997038842791,213,0.8570298101252641,3,0,0.9276224404735053,11.0
AOI-0058,2021,история полигона,55,6,0.47239509283985953,0.0,True,0.6723029056796122,91,0.31092606749120877,0.3613768381884034,91,192.0,102.40550171316963,213,1.0315130931789154,-64,0,1.135877408743711,-6.0
AOI-0058,2022,история полигона,48,1,-0.12661975088012517,0.29577464788732394,True,0.8492490729347958,140,0.16126737929219298,0.6879816936426029,91,176.0,89.92481856807686,213,1.336003709811345,-15,0,0.9882316200176066,-27.0
AOI-0058,2023,история полигона,67,4,1.3245613621785381,0.15023474178403756,True,0.8168380508266058,201,0.19182368517237153,0.6250143656542342,106,231.0,116.52859168509528,213,1.274138137656199,46,15,1.306485582740821,37.0
AOI-0058,2024,история полигона,55,0,-0.4971385388470772,0.3004694835680751,True,0.7590026376875878,125,0.19129959497319846,0.5677030427143893,92,161.0,81.61613043698394,213,1.1525610616709256,-30,0,0.8931497172896226,-38.0
AOI-0058,2025,история полигона,56,1,-0.9796785524744704,0.5305164319248826,True,0.5570348343013767,182,0.1499033276607366,0.4071315066406401,91,203.0,67.53301371810386,213,0.8310151058920818,27,0,0.7297227664802296,10.0
AOI-0059,2010,история полигона,25,1,-0.03520998423832192,0.19248826291079812,True,0.8232752019650398,168,0.0853672883061986,0.7379079136588412,106,215.0,91.79509933718703,195,1.2388764476512564,34,15,1.010504214344305,31.0
AOI-0059,2011,история полигона,30,7,1.371407965187352,0.023474178403755867,True,0.8608670896147682,135,0.1193682824621088,0.7414988071526594,94,219.0,129.13589480560265,166,1.3174212598985477,-10,3,1.4559761491240932,33.0
AOI-0059,2012,история полигона,23,8,0.25745700863396515,0.018779342723004695,True,0.8734511113824242,134,0.07751907774504325,0.7959320336373809,92,182.0,93.10911374751586,164,1.3366791198071601,-11,0,1.0359645263423192,-11.0
AOI-0059,2013,история полигона,30,0,-0.2567485519532283,0.15023474178403756,True,0.8544574658202521,123,0.1547096876453101,0.6997477781749419,91,161.0,83.93600291689643,212,1.3140310140698304,-29,0,0.9226829544623331,-29.0
AOI-0059,2014,история полигона,38,1,-0.33396962515494144,0.14553990610328638,True,0.8296593652006237,124,0.15854040515561055,0.6711189600450131,91,155.0,80.97018711004917,207,1.2653941998282254,-28,0,0.8885709125508173,-31.0
AOI-0059,2015,история полигона,35,5,0.7607849143324189,0.046948356807511735,True,0.7770802623428394,154,0.14833323631459197,0.6287470260282475,105,262.0,104.85141039875926,186,1.180807344878152,20,14,1.1779839836477908,80.0
AOI-0059,2016,история полигона,32,0,-0.029646710598379415,0.014084507042253521,True,0.8221982660617416,130,0.09546981312194802,0.7267284529397936,92,178.0,88.2742175651615,203,1.2777130391210223,-16,0,0.9779958559981254,-15.0
AOI-0059,2017,история полигона,49,0,-0.04302112428023302,0.15492957746478872,True,0.8461080288453058,152,0.08359646297320958,0.7625115658720962,91,183.0,91.53421298500223,213,1.323887830055503,18,0,1.0116396703481094,-2.0
AOI-0059,2018,история полигона,48,2,-0.741947434805619,0.3427230046948357,True,0.5662370262446301,182,0.16144637249044566,0.40479065375418444,129,211.0,63.12182670462406,213,0.8389624722233089,48,38,0.6824564922237896,29.0
AOI-0059,2019,история полигона,47,3,-0.32663439865851646,0.107981220657277,True,0.8117463638802327,143,0.14456752976151252,0.6671788341187201,91,167.0,81.27257267192411,213,1.2657743050617647,9,0,0.8911223824551386,-19.0
AOI-0059,2020,история полигона,65,5,0.2526996269692055,0.3333333333333333,True,0.755832629939664,182,-0.22282049751980837,0.9786531274594724,92,287.0,95.83170949511764,210,1.1134720804912792,38,0,1.065454313874306,103.0
AOI-0059,2021,история полигона,48,5,0.5606757117102031,0.0,True,0.8483831162045123,140,0.19326274062240417,0.6551203755821082,91,172.0,109.9278828673977,213,1.3251788266242388,-12,0,1.2320092752882972,-14.0
AOI-0059,2022,история полигона,51,2,0.8006083768205263,0.20187793427230047,True,0.7644283774448113,209,0.12941122163251007,0.6350171558123012,111,254.0,108.07983429733454,205,1.1355570684847192,75,20,1.213888821602063,72.0
AOI-0059,2023,история полигона,68,2,-0.02527857392518888,0.009389671361502348,True,0.845352281986933,138,0.07463497146881753,0.7707173105181155,91,180.0,91.35925529756416,213,1.3233544613723567,4,0,1.0094610458803672,-5.0
AOI-0059,2024,история полигона,60,1,-0.9051179357927166,0.352112676056338,True,0.5561986674200385,177,0.1445805359795011,0.41161813144053744,92,196.0,57.393677043428,213,0.8179005321470054,33,0,0.6211066219323452,14.0
AOI-0059,2025,история полигона,56,0,-0.5767624599155458,0.4131455399061033,True,0.8437218890632755,120,0.1250376535118415,0.718684235551434,91,155.0,72.73911115967316,204,1.2836529473403464,-32,0,0.7936389399268597,-31.0
AOI-0060,2010,история полигона,28,1,-0.3360603727008127,0.38967136150234744,True,0.7894428664311003,125,0.14986365362509668,0.6395792128060036,91,177.0,88.14333476584959,213,1.306270040253805,-40,0,0.906623092589989,-53.0
AOI-0060,2011,история полигона,40,2,-0.14845404351482977,0.2347417840375587,True,0.7565531311933876,144,0.2286623744685055,0.5278907567248821,91,174.0,89.52418047202175,207,1.2445002855382878,-20,0,0.9225821984077117,-54.0
AOI-0060,2012,история полигона,27,0,0.2510598503113622,0.1643192488262911,True,0.7434733503492772,170,0.06580975214804234,0.6776635982012349,103,215.0,96.97458071159278,212,1.2348765248869742,11,11,1.0046070823413318,-17.0
AOI-0060,2013,история полигона,31,0,0.18014612942247804,0.06103286384976526,True,0.5626229451239534,148,0.3334568420800951,0.22916610304385832,109,174.0,97.2465941475192,213,0.9167791035761459,-15,18,1.0062427453229443,-51.0
AOI-0060,2014,история полигона,42,0,0.1294636536420143,0.10328638497652583,True,0.6933360678362288,130,0.32911381194007067,0.36422225589615814,91,161.0,99.19329665798905,213,1.1268268901402887,-33,0,1.0280225019021736,-65.0
AOI-0060,2015,история полигона,46,0,-0.07737868466485988,0.19718309859154928,True,0.7629232554810484,199,0.22176883580968335,0.5411544196713651,91,244.0,97.23151660519788,213,1.2248413942479772,41,0,1.0060014955921643,23.0
